	XBN``````````````````````0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57
-0.463111088,-1.50181573,-0.874593852,-1.245882866,-1.437459614,-1.030518324,-0.67900903,-1.607035766,-1.200016184,1.48498477,0.15336137,0.262594123,0.313513628,0.666622322,1.44481197,0.356690461,1.014071178,0.488046849,1.186445749,-0.071814495,-0.451008653,0.97866623,0.149324054,1.249753765,-1.833543518,1.043546838,0.348861047,-0.486249369,-1.143272024,-0.485072327,-0.313541133,0.444275444,1.009134976,-0.897478668,1.07202552,-1.047865536,1.161861322,-0.29301707,0.75,0.25,0.25,0.75,0.25,0.25,0.25,0.75,0.25,0,0.25,0,0,0,0.75,0.25,0.75,0.75,0.75,1
0.282198784,0.458518885,0.055111901,0.388090271,0.379766535,0.395364669,0.00959201,0.38050704,0.380378646,-0.409424943,-0.240561764,-0.113130969,-0.138911805,-0.283355768,-0.453078613,-0.188510805,-0.378450614,0.082329606,-0.220472788,0.163433254,0.308906476,-0.397606073,-0.225902411,-0.400033371,0.420339541,-0.383545324,-0.256292539,0.275446127,0.417264594,-0.069479072,0.216613495,-0.191412874,-0.274136546,0.335835783,-0.42179739,0.397793963,-0.248875413,0.24655158,1,0.75,0,0.25,1,0.75,1,0.25,0.75,0,0.25,1,1,0,0.25,0,1,1,0,0.75
-0.374896267,0.196824771,0.506309968,0.154119884,0.125861787,-0.037805024,0.515143555,0.158899418,0.062259358,-0.158994112,0.373635873,-0.100629914,0.126241418,0.181585476,-0.128658077,0.351598497,0.014150852,-0.409633165,-0.069135918,-0.314581508,-0.271239746,0.073681364,0.302763068,-0.047779666,0.270524499,0.065903228,0.148431185,-0.28240441,-0.018388655,0.568267435,-0.318297572,0.010879588,-0.015004679,-0.097062384,0.089552863,-0.065945561,-0.449524124,-0.288468497,0.75,0,0.25,1,0.75,0.25,0.75,1,0.25,0.25,0.25,0.75,0.75,0.25,1,0.25,0,0.75,0.75,0.75
0.035316358,0.5488512,0.467200299,0.622887675,0.539953827,0.265015846,0.58104228,0.50237435,0.222763692,-0.575104564,-0.016910585,0.226710011,-0.452673796,0.032650305,-0.543756743,0.146651641,-0.170135245,-0.28011909,0.008666814,-0.019414024,0.182284676,-0.399328272,0.059751142,-0.335315414,0.523795216,-0.389414661,0.115064823,0.016094757,0.383745664,0.184605459,-0.109894287,-0.526489972,-0.521749702,0.08936961,-0.373235165,0.293012892,-0.720624298,0.050518672,1,0.75,0,0.25,1,0,1,1,0.25,0,0,0.25,0,0,1,0,1,0,0.25,1
2.03012609,1.121113631,-1.651629839,0.615326347,0.811144802,1.93587978,-1.549093527,0.90012182,1.919769132,-0.609053438,-2.105215625,-1.317025777,0.279837391,-2.118686207,-1.266852851,-2.152131633,-2.000194729,1.962883573,-1.790911914,2.157986476,1.993355357,-1.674808574,-2.168620517,-1.844285208,0.946207936,-1.583083691,-2.073443401,2.127251957,1.70792313,-1.8640192,2.157512218,0.420890854,-0.042261089,2.060261117,-1.625273286,1.879512925,0.948189064,2.127768013,1,0,0,1,1,0.25,1,0.75,1,0,0,1,0.75,0,1,0.75,1,0,0,0.75
-1.047743593,-2.121054083,-0.902643352,-2.017287022,-2.097101664,-1.508385682,-0.974721803,-2.153112335,-1.41225731,2.125705437,0.656902071,-0.295263532,1.184792004,0.860715958,2.050617891,0.554535956,1.250110073,0.383453628,1.07286604,-0.47951828,-1.114308716,1.687880821,0.444599218,1.643320541,-2.185549314,1.75440397,0.369890427,-0.919484367,-1.751204458,0.073821121,-0.576649679,1.249546799,1.775330735,-1.154347656,1.75029334,-1.559290262,1.578522522,-0.741092874,0.25,0.25,0.75,0.75,0,0,0.25,0.75,0.25,0,0,0,0,0.25,0,0,0,0.25,1,1
-0.717378452,-1.78533611,-0.67037973,-1.338927237,-1.61348905,-1.454153935,-0.550102739,-1.820784632,-1.690047642,1.607805924,0.452270785,0.692465553,0.051506316,1.105247356,1.742476284,0.696991628,1.508439072,0.180824289,1.748655836,-0.428891207,-0.73944887,1.278059018,0.54149852,1.688191083,-2.111381936,1.312491959,0.796681397,-0.834276597,-1.491750992,-0.370446601,-0.688163528,0.179927694,0.907707927,-1.336392545,1.308726368,-1.447470777,1.063742908,-0.638590104,0,1,1,0,0,0,0,0.75,0,0.25,0,0,0.25,0.25,0.25,0,0.25,0.25,1,1
0.141707962,1.30519905,1.79472992,1.8913506,1.680711258,0.106569869,1.965703764,1.509372215,-0.302713347,-1.859844212,0.399206072,2.163124723,-2.303374126,0.744814081,-1.171032534,0.822534725,0.428645737,-1.528833567,0.820344871,-0.703262791,0.138229935,-0.81620991,0.912705497,-0.169022658,1.181683471,-0.937284219,1.307389844,-0.348848678,0.662447493,0.412903027,-0.82128268,-2.375906241,-2.287120765,-0.387983909,-0.928614161,0.29484691,-2.218530766,-0.488244374,0.75,0,0.25,1,0.75,0.75,0.75,0.25,1,1,0.75,0.75,1,1,0.25,0.75,1,1,0,0.75
1.933485459,1.097800519,-1.468301912,0.683450104,0.878077495,1.80617018,-1.368974329,0.937851676,1.710742628,-0.681815357,-1.990103231,-0.959790391,0.016173566,-1.928053677,-1.229975294,-1.997268315,-1.796963243,1.729917637,-1.558405498,2.000026031,1.913668301,-1.625178465,-1.958593404,-1.688542332,0.924534995,-1.554200591,-1.819582858,1.99034038,1.622875136,-1.854470007,1.988751954,0.209235436,-0.243822778,1.877977438,-1.576653073,1.774311269,0.810079259,1.978143474,0.25,0.75,0.75,0.25,0.75,0.75,0.75,1,0.75,0.25,1,1,0.75,0.75,0.25,1,0.25,0.75,0.75,0.75
-0.15576793,0.963891154,2.058481077,1.831656754,1.464812871,-0.439534933,2.294004491,1.215529786,-0.978819272,-1.654637288,0.749122582,2.79526177,-2.766468269,1.351044425,-0.805700373,1.312266582,1.086426044,-1.907414818,1.633616524,-1.125104798,-0.165293762,-0.473200664,1.390196545,0.384405373,0.742454363,-0.644321705,1.921235023,-0.808238944,0.247613528,0.536793466,-1.326924935,-2.796517842,-2.408783859,-1.014760307,-0.605376452,-0.19794126,-2.371637885,-0.905340616,1,0.25,0,0.75,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,1
-0.044500222,0.771479898,1.226102737,1.163023392,1.006367141,-0.007516758,1.370830191,0.878380675,-0.213971544,-1.08127908,0.362570275,1.260693999,-1.37165749,0.556135421,-0.686245201,0.651134882,0.326174068,-1.048148962,0.534961786,-0.560209575,-0.009947761,-0.438156968,0.658514637,-0.050264656,0.712407498,-0.499162245,0.862421709,-0.331104539,0.348404439,0.407375396,-0.626893079,-1.437632837,-1.333635007,-0.333357856,-0.473570539,0.090268433,-1.431207095,-0.399318855,1,0,0,1,1,0.25,1,1,0.75,0,0,0,0,0,1,0,0,1,0,0.75
1.951635518,1.144135255,-1.504098086,0.661273503,0.862503139,1.868748602,-1.53866656,0.974172171,1.821346877,-0.699471876,-2.025051379,-1.120196016,0.146116152,-2.028325231,-1.281330857,-2.05542848,-1.894353482,1.784929771,-1.695849379,2.030155345,1.933122961,-1.611050231,-2.029754606,-1.778939992,1.014154962,-1.568038154,-1.919862155,2.036902164,1.675993805,-1.833270372,2.064192399,0.316738924,-0.185058155,2.008397353,-1.60402843,1.838688702,0.821239112,1.992806951,0.25,1,0.75,0,1,1,1,0.75,1,1,1,1,1,1,0.75,1,0.75,0.75,1,1
-0.546764336,-2.126157615,-1.240759474,-1.654269309,-1.940371734,-1.507832572,-1.09234116,-2.227263153,-1.80537092,2.027227706,0.155182646,0.625507874,0.212762558,1.000125629,2.038570898,0.481311526,1.543701773,0.692215131,1.835167622,-0.107094003,-0.564706334,1.326684036,0.23987432,1.82165154,-2.606572741,1.405235703,0.589543514,-0.663838343,-1.609831956,-0.839055911,-0.45741789,0.346799699,1.255452088,-1.314404809,1.422360756,-1.491545594,1.60046681,-0.380159992,0.25,0.75,0.75,0.25,0.75,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.75,0.75,0.25,0.75,0.75,0.75
-0.205795706,0.2863847,0.508577555,0.34995214,0.303833504,0.016775593,0.563244371,0.269786471,0.008742314,-0.333838188,0.221643029,0.17996784,-0.265376877,0.214358878,-0.273553719,0.301514516,0.045666026,-0.379217213,0.172589703,-0.269164243,-0.087168886,-0.121779106,0.254885557,-0.087955132,0.296524674,-0.096360102,0.254903682,-0.208990776,0.099554351,0.349557539,-0.286535097,-0.33521448,-0.282364767,-0.120945045,-0.078862844,0.017688446,-0.594975476,-0.18851169,1,0,0,1,0,0,0,0.25,0,0,0,0,0,0,0.75,0,0,0,0,0.75
-0.499971538,0.389563844,1.045803812,0.559765145,0.424528797,-0.232351189,1.250699387,0.38999916,-0.232176388,-0.495434576,0.612952702,0.628073066,-0.53002055,0.576365364,-0.25625542,0.789740307,0.31271009,-0.965056118,0.434715995,-0.687790851,-0.383210063,0.011200452,0.702793519,0.136806066,0.397456952,-0.030632882,0.678835162,-0.566008619,-0.011123569,0.78835035,-0.741360734,-0.652112916,-0.575043362,-0.424885737,0.041236054,-0.165639804,-1.042535448,-0.566257677,0.75,0.25,0.25,0.75,0.75,0,1,1,0,0,0.75,0,0,0,1,0,1,0,0,0.75
0.001262071,-1.343272483,-1.302891209,-1.180043166,-1.304349706,-0.647106244,-1.158004114,-1.447731951,-0.841367104,1.425287958,-0.329428015,0.041106032,0.391310418,0.196763614,1.220526314,-0.178980947,0.624041705,0.9315288,0.775233097,0.391492474,-0.026748086,0.656726079,-0.322035493,0.882091334,-1.657750174,0.737976739,-0.094529158,-0.006480897,-0.823199215,-0.985869119,0.182330768,0.525805094,1.016629831,-0.455790707,0.731061275,-0.665208752,1.470762506,0.191234262,0,1,1,0,0.75,1,0.75,0,1,1,1,0.75,1,1,0.75,1,1,0.75,0,0.75
0.73082607,0.460085082,-0.238724872,0.593811745,0.524404598,0.443933003,-0.108287789,0.449684437,0.218253879,-0.501752423,-0.647524164,0.474207165,-0.760173244,-0.340661044,-0.499167024,-0.45307777,-0.270598457,0.31543866,0.057901482,0.517687763,0.730777095,-0.675257132,-0.438609947,-0.358884991,0.28426782,-0.667414141,-0.163711057,0.566492778,0.566702957,-0.800251295,0.457804689,-0.641075491,-0.659197346,0.376303031,-0.673232995,0.537553178,-0.105708248,0.531169358,0,1,1,0,1,1,1,1,0.75,1,1,1,1,0.75,0.75,1,1,1,1,0.75
-1.212346434,-0.604719268,0.719731644,-0.737036558,-0.599300165,-0.80370911,0.372001793,-0.444846789,-0.43892545,0.487540066,1.223916951,-0.429028354,0.921263157,0.656306287,0.646625881,0.829203804,0.556800524,-0.846805619,0.017053111,-1.092505932,-1.252896673,1.066950789,0.951453035,0.633916053,-0.155315541,1.01898119,0.541405456,-1.008632669,-0.873908898,1.461844002,-0.866137534,0.771958152,0.636200393,-0.663522185,0.981920017,-0.840519261,-0.173523735,-1.110919042,0.75,1,0.25,0,0,0.75,0,0,0,0.75,0.25,0.25,0.25,1,0.25,0,0.75,0,0,0.75
1.479434374,0.393526264,-1.691151277,-0.009238209,0.169947606,1.272024124,-1.59982748,0.20760533,1.227053932,0.011542638,-1.66282086,-1.097740135,0.465233842,-1.593532769,-0.552614061,-1.723414688,-1.361462778,1.778268548,-1.289338217,1.729851522,1.45063675,-0.99911384,-1.725682462,-1.123073198,0.207084899,-0.917316892,-1.662196298,1.605139611,1.000966842,-1.708560012,1.726928824,0.655734866,0.363042543,1.453986358,-0.936802169,1.194236324,1.279371066,1.652466938,0.25,0.75,0.75,0.25,0.75,0.25,0.75,0.25,1,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.75,0.25,0.75
-0.887603494,0.049853224,1.210763735,0.114786173,0.150661847,-0.530219242,1.011546892,0.229305124,-0.378820636,-0.303407382,1.068667083,0.393817492,-0.057116279,0.727371702,0.038385719,0.905360077,0.517592122,-1.207842242,0.195423102,-1.066640948,-0.905960426,0.510568469,1.031966557,0.368029986,0.354276001,0.42473173,0.83479579,-0.879168466,-0.406984626,1.344103542,-0.94714328,-0.154448143,-0.298536533,-0.614417419,0.40089629,-0.517626519,-0.924152915,-0.991414155,0.25,1,0.75,0,0.25,1,0.25,0,0.75,1,1,1,1,1,0,1,1,0.75,1,0.75
-0.829126095,-2.02931002,-0.827066832,-1.544730256,-1.842185326,-1.597747848,-0.710947951,-2.087697292,-1.858374843,1.894612149,0.485435645,0.696103107,0.173271159,1.203645592,1.98183919,0.764587402,1.642477759,0.28095855,1.858810333,-0.454025469,-0.82585515,1.43540132,0.550536774,1.879965484,-2.40344591,1.498986278,0.826765604,-0.920918823,-1.675180784,-0.400434892,-0.750360349,0.237695427,1.134216197,-1.477510846,1.5071934,-1.584697982,1.243698111,-0.686005052,1,0,0,1,0.25,0,0.75,1,0.25,0,0.25,0,0.25,0,1,0,0,0.25,1,1
-1.052348202,-2.181617275,-0.829880496,-1.842322534,-2.068648735,-1.661226868,-0.810133738,-2.182530745,-1.756578781,2.055134487,0.66421586,0.237278778,0.670781199,1.149462969,2.113152332,0.766551533,1.575840849,0.247901598,1.58876692,-0.574167603,-1.064767933,1.651204838,0.603017439,1.874098425,-2.368528247,1.726307543,0.703943828,-1.034596255,-1.818524433,-0.120589003,-0.774922449,0.733790751,1.467111883,-1.433747787,1.713224054,-1.698880905,1.405639715,-0.803140041,1,0.25,0,0.75,0,0.75,0,0,0.25,1,0.25,0.25,1,0.25,0.25,0.75,0.75,0.25,0.25,0.75
1.226621081,0.687834361,-1.160047302,0.170555958,0.404560243,1.362341948,-1.196632971,0.547803546,1.480179442,-0.256299019,-1.35797978,-1.332544497,0.667662108,-1.591522305,-0.809251192,-1.546979994,-1.529909176,1.362660292,-1.623933106,1.463554228,1.219756014,-0.982653057,-1.517014396,-1.329276776,0.715527663,-0.921196342,-1.623122328,1.447556496,1.101598025,-1.109419491,1.553698827,0.774454718,0.280259395,1.53354003,-0.977020417,1.305958106,0.827926373,1.415029601,1,0,0,1,1,1,1,0.25,1,0.75,1,1,1,1,0.25,1,0.75,0.25,0.75,1
1.82153744,0.99874434,-1.520558327,0.519695809,0.721603643,1.765880122,-1.473622468,0.808153065,1.78556664,-0.53679103,-1.911113421,-1.297130461,0.344285106,-1.972060269,-1.136141527,-2.007682818,-1.871309605,1.800190332,-1.75390115,1.959047171,1.805383566,-1.49695127,-1.975463265,-1.69501081,0.886570558,-1.422370334,-1.92837786,1.95218736,1.547608049,-1.728824531,1.997658074,0.514701945,0.006842509,1.914557633,-1.438264658,1.71807011,0.89767049,1.954779057,0.75,0.25,0.25,0.75,1,0.75,1,0.75,1,0.75,1,1,1,0.25,1,0.75,0.75,1,0.75,0.75
0.411352388,0.350065304,-0.106467852,0.382181136,0.35925594,0.334283883,0.017302667,0.29143871,0.235260065,-0.297368872,-0.389357123,0.146661752,-0.360445493,-0.236873134,-0.368907298,-0.24157754,-0.262788417,0.212559295,-0.086061084,0.346630439,0.44959514,-0.42962864,-0.313533132,-0.33703019,0.222944849,-0.440418962,-0.157083259,0.340689012,0.395802197,-0.40766047,0.297880764,-0.326414949,-0.330060451,0.274142519,-0.420378283,0.366536523,-0.127725598,0.380974625,0.75,0.75,0.25,0.25,1,0.25,1,1,0.25,0,0,0,0,0,1,0,1,0,0,0.75
-0.542132323,-0.666145873,-0.373262804,-1.037556899,-0.861516116,-0.294280752,-0.630970802,-0.685855351,0.034321244,0.831929609,0.352917388,-1.067333363,1.35593445,-0.09088632,0.652133045,0.002028613,-0.024380709,0.236857956,-0.432539812,-0.166284874,-0.589363253,0.713590044,-0.000765411,0.237435839,-0.411123037,0.753525141,-0.328877713,-0.259135353,-0.568503772,0.515717663,0.011998643,1.2946276,1.165352487,-0.033288568,0.727474085,-0.398309302,0.736427076,-0.263488404,0.25,0.75,0.75,0.25,0.25,1,0.25,0,0.25,1,1,0.75,0.75,1,0,1,1,0.25,1,1
-1.213500123,-0.817802097,0.362914952,-1.079285422,-0.905993442,-0.782776701,-0.020706519,-0.734189447,-0.339903351,0.825356069,1.097841201,-0.836910552,1.355433768,0.491789986,0.846938631,0.64054491,0.430927483,-0.52718354,-0.062752075,-0.923589863,-1.234878903,1.168795308,0.725602517,0.622619649,-0.383793493,1.161946207,0.251853633,-0.908165449,-0.967823087,1.360092292,-0.681330567,1.229914926,1.101168352,-0.568494777,1.124012134,-0.872032989,0.255650393,-0.982030868,0.75,0.75,0.75,0.25,0.25,1,0.25,0.25,0.75,1,1,0.75,1,1,0.25,1,1,0,0,0.75
-0.674938518,0.149959184,1.180415517,0.31463283,0.275547895,-0.480594977,1.090160771,0.329340795,-0.428503236,-0.413670927,0.892076393,0.647767926,-0.421326504,0.724006078,-0.051770881,0.839632087,0.547659531,-1.129434289,0.474230519,-0.948755511,-0.702975669,0.324617449,0.951535027,0.343057957,0.352534091,0.239251226,0.880785435,-0.764770695,-0.282606681,1.019353018,-0.867895402,-0.503628961,-0.563361091,-0.59558324,0.241736371,-0.412349998,-0.99916691,-0.879627456,0,0.25,1,0.75,0.75,1,0.25,0,0.25,1,0.75,1,1,1,0,1,1,0,1,0.75
-0.255272423,-0.311129573,-0.496494405,-0.691809612,-0.586197189,0.101933371,-0.465752204,-0.485346088,0.388323614,0.681071951,-0.015518271,-1.247515317,1.247425565,-0.350404814,0.30030711,-0.210132718,-0.394398129,0.498739058,-0.585626894,0.201946697,-0.163073838,0.290234749,-0.344175299,-0.142787621,-0.224521256,0.366082998,-0.659340849,0.058386817,-0.172756107,0.181755236,0.251987531,1.186311226,1.056706095,0.268926609,0.40543957,-0.021215029,0.675631328,0.1403155,0.75,0.25,0.25,0.75,1,0.75,1,1,0.75,1,1,0.75,0.75,0.25,1,0.25,0.75,1,0.75,0.75
-1.16496501,-0.930047669,-0.051063759,-1.43767566,-1.1401746,-0.592145607,-0.466910909,-0.873878439,0.029839839,1.104992654,0.94923332,-1.619460511,2.051248339,0.094727676,0.953286767,0.289127776,0.069584425,-0.130514103,-0.74282878,-0.660926383,-1.204959813,1.232486415,0.403332816,0.399980901,-0.390891994,1.269062904,-0.243359186,-0.703899753,-0.953337722,1.34110763,-0.357117353,1.911294216,1.638897219,-0.232353737,1.199674226,-0.743774193,0.731199496,-0.764311412,0.25,0.25,1,0.75,0.25,1,0.25,0.25,0.75,1,0.75,0.75,0.75,1,0,1,0.75,0.75,1,1
-0.475704983,-0.22529212,0.270458568,-0.338115624,-0.271526181,-0.308261577,0.097856175,-0.191058621,-0.11772992,0.222135099,0.482765193,-0.314001159,0.454314403,0.21449702,0.263799876,0.289248785,0.161940121,-0.287631442,-0.047691506,-0.422928824,-0.506664129,0.427125345,0.334374553,0.195683899,-0.079643194,0.411054548,0.138012153,-0.377713697,-0.342397708,0.562481713,-0.305054144,0.374096692,0.338532898,-0.222818732,0.423063398,-0.323856824,0.006178896,-0.414746371,0.75,0,0.25,1,0.25,0.25,0.25,0.25,0.25,0,0.25,0.25,0,0.75,0.25,0.25,0.75,0.25,0.25,0.75
-0.635220694,-0.082176331,0.603180505,-0.185359103,-0.086543955,-0.332583554,0.423777613,0.019039859,-0.124062467,0.018713436,0.688576706,-0.134988886,0.338610894,0.338487693,0.157619754,0.491328185,0.226665328,-0.631295585,-0.090253714,-0.64075971,-0.656213544,0.438053632,0.574032265,0.206624251,0.174171682,0.414841971,0.355621022,-0.538248754,-0.338331347,0.894024963,-0.4990343,0.247917093,0.10991839,-0.295885687,0.387995682,-0.334542724,-0.354902136,-0.633986004,0,0,1,1,0.25,1,0,0.75,0,0.25,0.75,0,1,1,0,0.25,0.25,0.25,0,1
-1.058675873,-1.955828907,-0.509734459,-1.589558725,-1.812762941,-1.631610941,-0.499351353,-1.951975452,-1.743920287,1.770130953,0.768032787,0.505312086,0.445196188,1.222192608,1.927652831,0.872543213,1.594078487,-0.011698565,1.596915439,-0.717138847,-1.085257254,1.564923046,0.746888444,1.811878278,-2.130693512,1.599371439,0.86974619,-1.077218121,-1.711718017,0.065201707,-0.87961891,0.481724048,1.175575434,-1.465009708,1.602007318,-1.652721223,1.076438075,-0.921504633,0.25,0.75,0.75,0.25,0.75,1,0.75,0.75,0.75,1,0.75,0.75,1,0.75,0.75,1,0.75,0.75,0.75,0.75
0.418471824,0.814843818,0.606876924,1.021729528,0.946276532,0.383028335,0.707635878,0.883550587,0.159185901,-0.987502975,-0.182255105,0.85879068,-1.112058956,0.006382781,-0.77847933,0.026566903,-0.115001175,-0.41690241,0.109402934,0.052930057,0.44258669,-0.668478003,0.076229777,-0.380482625,0.752262606,-0.724792377,0.297238433,0.188592938,0.618577885,-0.182606488,-0.015877744,-1.128728543,-1.12450855,0.163469563,-0.73183309,0.465663467,-0.914526369,0.123650773,0.75,1,0.25,0,0,0.25,0,0,0.25,0,0,0.25,0,0.25,0,0.25,0,0.25,0,0.75
-0.080404101,0.559793578,0.915717523,0.779466562,0.730206734,-0.00692071,0.924976724,0.677934322,-0.132970287,-0.777287468,0.34054203,0.85141983,-0.91182474,0.371067819,-0.49767218,0.436442842,0.210313927,-0.812837058,0.333561159,-0.494940815,-0.083749852,-0.256219419,0.521534997,-0.055435077,0.585851005,-0.310027801,0.614721178,-0.266190795,0.221914946,0.401000737,-0.460655839,-0.951790074,-0.926672049,-0.225592847,-0.309062183,0.069983659,-1.040586001,-0.339463955,0.25,0.25,0.75,0.75,0.75,1,0.75,0.75,1,1,1,0.75,1,1,0,0.75,1,1,1,0.75
-1.487682372,-1.221516432,0.18524136,-1.612837722,-1.370031885,-0.963771026,-0.268412813,-1.080596437,-0.401243172,1.291172732,1.295588256,-1.251154104,1.973570695,0.509070597,1.233251091,0.657003527,0.504212196,-0.452232592,-0.264094121,-1.028797056,-1.573565186,1.563664312,0.792262881,0.819031325,-0.644523592,1.576808194,0.156997667,-1.082467885,-1.310968457,1.543710429,-0.7237673,1.843810689,1.660091869,-0.645580663,1.520879587,-1.133286608,0.64096641,-1.159363802,0.25,1,0.75,0,0,1,0,0,0.25,1,0.75,0.25,0.25,1,0,0.75,0.75,0,1,0.75
0.287126766,0.283203377,0.158146372,0.493819339,0.381650099,0.092914736,0.266382571,0.313925742,-0.089475182,-0.400217113,-0.16020016,0.650651373,-0.741263826,0.085606353,-0.262096843,0.007396064,0.083269093,-0.109377364,0.329857006,0.062624947,0.276376844,-0.331645346,0.021950599,-0.065495802,0.136764994,-0.354639993,0.21004345,0.110864058,0.245040722,-0.262170562,-0.01751511,-0.689520883,-0.594044947,-0.034973655,-0.345471605,0.158439266,-0.329048427,0.098931893,0.75,0.75,0.25,0.25,0.25,0,0.75,1,0.25,0,0,0,0,0,0.75,0,0,0.75,0,0.75
-0.124581224,1.119412655,1.871738623,1.717297364,1.457852226,-0.12816886,2.120108635,1.279674609,-0.47739852,-1.622664432,0.612041392,2.08969609,-2.166301358,0.945053938,-0.969962694,1.057106256,0.611183119,-1.660027281,0.981024289,-0.90717074,-0.08327973,-0.579441925,1.088905277,0.018074276,0.986900378,-0.708081131,1.431681607,-0.575061882,0.444450589,0.617717428,-1.034944685,-2.26531418,-2.106417442,-0.620662732,-0.667137211,0.061977613,-2.184742015,-0.696592836,1,0,0,1,1,0,1,1,1,0.25,0.75,1,1,0,1,0,0.25,0.75,0,0.75
-0.716996161,0.087201783,1.021647301,0.198841274,0.203077536,-0.407721418,0.871823232,0.23919383,-0.344798086,-0.30331189,0.852745919,0.425289197,-0.218598297,0.625995197,0.007630504,0.776284045,0.445555911,-1.049892016,0.264510961,-0.899249007,-0.698869573,0.374795714,0.863659802,0.305236337,0.299499518,0.287890483,0.736949615,-0.713250741,-0.298396455,1.025973409,-0.800963694,-0.310631808,-0.3671314,-0.514805873,0.263778932,-0.40295546,-0.839794352,-0.810176893,0,0.75,1,0.25,0.25,1,0,0.25,0.25,1,0.75,0.75,0.25,1,0,1,0.75,0.75,0.25,0.75
2.0296196,1.180653718,-1.48511732,0.727970927,0.924331825,1.880617101,-1.380912688,1.006718511,1.815588571,-0.753351119,-2.061491319,-1.054984812,0.036653633,-2.028563437,-1.327838736,-2.072944766,-1.91054262,1.787934798,-1.727119839,2.037518694,1.975515492,-1.68995542,-2.039376747,-1.801607482,1.028782134,-1.628169436,-1.908389499,2.067221222,1.710818684,-1.898929117,2.076685333,0.256747357,-0.277506333,1.989022519,-1.658772205,1.870339292,0.794904239,2.035778111,0.75,0.25,0.25,0.75,0.75,0.75,0.75,0.25,1,0.75,1,1,1,0.75,0.75,0.75,0.25,0.75,0,0.75
-0.964188633,-0.919818646,0.066193978,-1.138821769,-0.995158937,-0.740828467,-0.215100782,-0.863509862,-0.433276763,0.925027489,0.862265252,-0.721951027,1.225395881,0.416804614,0.944191886,0.490082675,0.451260495,-0.252904127,0.041617797,-0.701468807,-1.047051285,1.093074287,0.536709268,0.66510446,-0.628065494,1.111236811,0.171630495,-0.747991712,-0.958411234,0.966996231,-0.524484337,1.176509472,1.096492151,-0.536441568,1.080922188,-0.849469953,0.526626705,-0.76409564,0.25,1,0.75,0,0.25,1,0,0,0.25,1,0.75,0.25,1,1,0,1,0.75,0.25,1,1
1.887053931,1.152204808,-1.32139882,0.772609948,0.966734465,1.776720223,-1.216662039,1.016180761,1.689499811,-0.750819673,-1.916858622,-0.861263004,-0.08411913,-1.873144773,-1.289037265,-1.918057767,-1.767163752,1.602796297,-1.567313063,1.913331397,1.878857186,-1.611796592,-1.870789563,-1.690405182,1.015386945,-1.569605639,-1.736987623,1.93085694,1.636738787,-1.809504606,1.916782969,0.134110822,-0.374601224,1.865018289,-1.609401067,1.775638275,0.653351416,1.894215775,0,1,1,0,1,1,0.75,0.75,0.75,0.75,0.75,1,0.75,0.75,0.25,1,1,0.25,0.75,0.75
0.990158513,0.847854947,-0.421601496,0.696910428,0.768466842,0.97202926,-0.337669726,0.794392061,0.88062187,-0.708938335,-0.945329577,-0.149932457,-0.342866847,-0.895697419,-0.879334987,-0.884014386,-0.88733531,0.596711525,-0.743294228,0.892410862,1.004901036,-0.965490242,-0.856462775,-0.941957987,0.76795845,-0.996313348,-0.734882616,0.967905968,0.983924102,-0.825570783,0.906290659,-0.286967514,-0.525288862,0.966739852,-0.981687896,1.010888178,-0.022476543,0.902167063,1,0,0,1,0.75,0.75,0.75,0.75,0.75,0.25,1,0.75,1,0.75,0.25,1,0.25,0,0.75,1
-0.878957759,-2.101841175,-1.001812776,-1.870787201,-2.042156708,-1.488942314,-1.008546646,-2.145450596,-1.507898141,2.065008362,0.502691338,0.024885118,0.878818467,0.894562038,2.013289891,0.533114138,1.332774945,0.454594965,1.278153698,-0.387090388,-0.934774139,1.564309603,0.378095837,1.682737594,-2.2668809,1.629934224,0.43744905,-0.832584382,-1.684908177,-0.162437484,-0.540783029,0.941383229,1.560886555,-1.200820227,1.625058468,-1.524040878,1.574870033,-0.631923196,0.25,0.25,0.75,0.75,0,0.25,0,0.25,0,0.25,0.25,0.25,0,0.25,0.25,0.75,0.75,0.75,1,0.75
-0.706585263,-0.898583591,0.101513308,-0.703387507,-0.79153126,-0.935421909,0.025151166,-0.848982887,-0.93271378,0.748636501,0.639501714,0.421361506,0.124477884,0.771786727,0.915051745,0.640289674,0.895791934,-0.343815502,0.885887957,-0.643439947,-0.741181727,0.858062219,0.635750588,0.941712458,-0.904532355,0.849393442,0.662141408,-0.732212928,-0.911461894,0.386097291,-0.659687296,0.155262112,0.431963728,-0.847455813,0.852146953,-0.911946008,0.237250091,-0.703822492,0.75,0.25,0.25,0.75,0,0,0,0.25,0,0,0,0,0,0,0.25,0,0,0.75,0.75,1
